16.563648,15.879979,16.110033,15.154181,15.879979,17.720089,16.069017,15.578024,15.879979,15.398519,15.879979,15.394126,15.879979,15.879979,14.724524,15.578024,16.540705,17.309172,15.879979,15.879979,
14.724524,14.473217,15.578024,15.578024,16.165010,15.154181,18.889132,15.871702,16.972261,16.195213,15.879979,15.578024,15.820279,15.879979,15.578024,18.319656,15.771074,17.035355,15.578024,15.879979,
14.473217,15.677809,13.874316,15.877439,15.592896,14.724524,15.623372,15.463584,19.066071,15.578024,15.879979,15.879979,16.424419,15.879979,14.994227,15.879979,15.949756,14.350006,15.578024,15.427507,
13.874316,15.879979,16.909428,16.538298,16.381420,14.350006,15.879979,10.136803,15.879979,15.578024,15.879979,15.917428,15.879979,15.879979,16.260279,15.879979,15.879979,15.879979,15.446212,15.879979,
10.136803,16.866959,15.879979,19.572105,14.238221,13.874316,15.578024,15.193860,15.879979,15.879979,15.879979,15.578024,4.769363,15.585095,16.170183,14.832134,15.879979,15.171929,18.257467,15.860964,
4.769363,14.359675,15.879979,16.078245,18.010099,10.136803,15.879979,14.238221,13.136931,16.951151,15.879979,13.033519,14.181449,15.879979,15.578024,15.578024,15.957645,15.879979,14.451526,15.578024,
4.769363,20.374861,14.173105,14.517550,15.887673,10.136803,16.440941,15.578024,15.663122,15.507893,15.879979,20.278868,17.249182,15.879979,12.788179,15.578024,16.736029,15.879979,15.879979,15.879979,
4.769363,15.848643,16.747738,15.879979,16.977509,10.136803,14.238221,16.091642,14.238221,15.879979,15.879979,12.392240,15.578024,15.578024,15.578024,15.648252,13.919374,15.879979,15.578024,16.946012,
4.769363,15.202344,10.235224,8.247364,17.005648,10.136803,15.578024,18.403286,15.879979,18.313360,15.879979,16.572557,15.389918,15.879979,15.879979,16.055670,16.082336,15.958604,15.578024,15.990715,
4.769363,9.086896,15.578024,15.879979,15.879979,8.247364,15.510345,15.608150,15.879979,14.171275,15.879979,15.578024,15.879979,15.519297,15.879979,15.578024,15.879979,14.212103,15.879979,15.879979,
4.769363,16.592142,15.140006,15.085957,17.338150,8.247364,15.879979,15.578024,15.578024,13.715845,15.879979,15.879979,11.225130,16.870352,15.578024,15.177492,16.552235,15.879979,15.879979,13.914675,
4.769363,16.796860,15.666024,15.879979,15.943073,8.247364,15.578024,15.879979,15.879979,15.879979,15.879979,15.870082,15.879979,15.879979,15.578024,12.788179,13.866509,16.169359,15.578024,15.879979,
4.769363,15.879148,16.076384,19.461126,15.388730,8.247364,16.015774,15.879979,15.578024,15.578024,15.879979,15.879979,15.879979,15.879979,17.174250,15.879979,15.879979,15.879979,14.936822,15.578024,
4.769363,15.879979,15.578024,14.929598,15.578024,8.247364,15.879979,16.052523,15.879979,15.879979,15.879979,15.879979,15.444010,15.879979,15.879979,15.578024,17.671360,15.879979,20.251398,15.870082,
4.769363,15.578024,18.312737,16.079966,15.140006,8.247364,16.153259,15.578024,12.597755,14.065026,15.879979,17.671724,15.578024,15.879979,15.879979,17.332472,15.879979,13.031610,12.392240,15.879979,
4.769363,10.764894,16.505922,15.633208,15.879979,8.247364,15.801573,15.666293,13.908122,16.969770,15.879979,16.762047,15.879979,15.578024,15.879979,15.578024,16.529713,18.928276,15.879979,15.799376,
4.769363,10.764894,10.764894,14.168730,17.938326,8.247364,15.879979,16.552235,18.170195,18.002369,15.879979,16.157015,15.580942,10.764894,16.028502,15.879979,15.599522,15.879979,15.879979,16.127789,
4.769363,15.498612,12.815022,15.864459,16.003990,8.247364,15.578024,15.879979,15.578024,15.578024,15.879979,15.879979,15.879979,15.879979,15.879979,15.879979,21.130789,16.273983,15.879979,15.416247,
4.769363,15.180070,18.204433,14.625918,14.136159,8.247364,15.533444,15.771873,15.619276,15.879979,15.879979,15.793297,15.578024,15.611533,15.578024,15.733699,15.578024,15.879979,15.879979,15.879979,
4.769363,17.256155,15.879979,14.149203,15.202027,8.247364,15.879979,14.238221,16.427845,17.922600,15.879979,10.235224,16.077257,17.259794,15.578024,15.578024,15.825038,15.879979,10.764894,14.076434,
4.769363,16.318693,15.879979,15.578024,15.879979,8.247364,15.521183,15.879979,15.879979,15.578024,15.879979,15.879979,15.771873,15.750654,15.920125,16.163540,15.578024,16.630180,11.381900,17.212975,